autonum,redcap_event_name,redcap_repeat_instrument,redcap_repeat_instance,appr_comm_id,appr_hh_code,appr_hh_yn,appr_hh_not,appr_hh_not_other,appr_n_accpt,appr_n_rfs,appr_rfs_rsn_1,appr_rfs_rsn_other_1,appr_rfs_rsn_2,appr_rfs_rsn_other_2,appr_rfs_rsn_3,appr_rfs_rsn_other_3,appr_rfs_rsn_4,appr_rfs_rsn_other_4,appr_rfs_rsn_5,appr_rfs_rsn_other_5,appr_rfs_rsn_6,appr_rfs_rsn_other_6,appr_rfs_rsn_7,appr_rfs_rsn_other_7,appr_rfs_rsn_8,appr_rfs_rsn_other_8,appr_rfs_rsn_9,appr_rfs_rsn_other_9,appr_rfs_rsn_10,appr_rfs_rsn_other_10,appr_rfs_rsn_11,appr_rfs_rsn_other_11,appr_rfs_rsn_12,appr_rfs_rsn_other_12,abordaje_vivienda_complete
276,baseline_visit_arm_1,,,02,137,,,,0,3,5,,5,,5,,,,,,,,,,,,,,,,,,,,1
277,baseline_visit_arm_1,,,02,212,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,1
278,baseline_visit_arm_1,,,02,213,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1
279,baseline_visit_arm_1,,,02,750,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
280,baseline_visit_arm_1,,,02,751,,,,2,3,5,,5,,5,,,,,,,,,,,,,,,,,,,,1
281,baseline_visit_arm_1,,,02,760,,,,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,1
282,baseline_visit_arm_1,,,02,761,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
283,baseline_visit_arm_1,,,02,157,,,,6,0,,,,,,,,,,,,,,,,,,,,,,,,,1
285,baseline_visit_arm_1,,,02,130,,,,2,2,3,,5,,,,,,,,,,,,,,,,,,,,,,1
286,baseline_visit_arm_1,,,02,158,,,,0,2,5,,5,,,,,,,,,,,,,,,,,,,,,,1
288,baseline_visit_arm_1,,,02,112,,,,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,1
289,baseline_visit_arm_1,,,02,154,,,,2,1,99,Enfermedad,,,,,,,,,,,,,,,,,,,,,,,1
290,baseline_visit_arm_1,,,02,119,,,,0,2,5,,5,,,,,,,,,,,,,,,,,,,,,,1
291,baseline_visit_arm_1,,,02,156,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
292,baseline_visit_arm_1,,,02,671,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
293,baseline_visit_arm_1,,,02,767,,,,4,1,3,,,,,,,,,,,,,,,,,,,,,,,,1
294,baseline_visit_arm_1,,,02,762,,,,0,1,5,,,,,,,,,,,,,,,,,,,,,,,,1
295,baseline_visit_arm_1,,,02,752,,,,1,2,3,,3,,,,,,,,,,,,,,,,,,,,,,1
296,baseline_visit_arm_1,,,02,601,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1
297,baseline_visit_arm_1,,,02,153,,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,1
299,baseline_visit_arm_1,,,02,155,,,,3,2,3,,3,,,,,,,,,,,,,,,,,,,,,,1
300,baseline_visit_arm_1,,,02,768,,,,1,3,3,,3,,3,,,,,,,,,,,,,,,,,,,,2
301,baseline_visit_arm_1,,,02,770,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
302,baseline_visit_arm_1,,,02,769,,,,0,6,5,,5,,5,,5,,5,,5,,,,,,,,,,,,,,1
303,baseline_visit_arm_1,,,02,771,,,,2,5,3,,3,,3,,3,,3,,,,,,,,,,,,,,,,1
306,baseline_visit_arm_1,,,02,208,,,,1,3,3,,3,,3,,,,,,,,,,,,,,,,,,,,1
307,baseline_visit_arm_1,,,01,105,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,1
308,baseline_visit_arm_1,,,01,152,,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,1
310,baseline_visit_arm_1,,,01,113,,,,2,2,5,,5,,,,,,,,,,,,,,,,,,,,,,1
311,baseline_visit_arm_1,,,01,139,,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,1
312,baseline_visit_arm_1,,,01,104,1,,,2,2,3,,3,,,,,,,,,,,,,,,,,,,,,,1
313,baseline_visit_arm_1,,,01,456,,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,1
314,baseline_visit_arm_1,,,01,457,,,,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,1
315,baseline_visit_arm_1,,,01,450,,,,3,1,4,,,,,,,,,,,,,,,,,,,,,,,,1
316,baseline_visit_arm_1,,,01,600,,,,4,2,99,"No se encontro en la casa",5,,,,,,,,,,,,,,,,,,,,,,1
317,baseline_visit_arm_1,,,01,453,,,,5,1,7,,,,,,,,,,,,,,,,,,,,,,,,1
318,baseline_visit_arm_1,,,01,458,,,,2,5,1,,1,,3,,8,,8,,,,,,,,,,,,,,,,1
319,baseline_visit_arm_1,,,01,455,,,,0,8,5,,5,,5,,5,,5,,5,,5,,5,,,,,,,,,,1
320,baseline_visit_arm_1,,,01,114,,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,1
321,baseline_visit_arm_1,,,01,147,,,,5,1,5,,,,,,,,,,,,,,,,,,,,,,,,1
322,baseline_visit_arm_1,,,01,452,,,,6,0,,,,,,,,,,,,,,,,,,,,,,,,,1
323,baseline_visit_arm_1,,,01,700,,,,3,2,5,,5,,,,,,,,,,,,,,,,,,,,,,1
324,baseline_visit_arm_1,,,01,150,,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,1
326,baseline_visit_arm_1,,,01,148,,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,1
328,baseline_visit_arm_1,,,01,107,,,,3,2,11,,99,"No se encontro en la casa",,,,,,,,,,,,,,,,,,,,,1
329,baseline_visit_arm_1,,,01,137,,,,1,3,3,,3,,2,,,,,,,,,,,,,,,,,,,,1
330,baseline_visit_arm_1,,,01,470,,,,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,1
331,baseline_visit_arm_1,,,01,487,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,2
332,baseline_visit_arm_1,,,01,483,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
333,baseline_visit_arm_1,,,01,463,,,,2,8,5,,5,,5,,5,,5,,5,,5,,5,,,,,,,,,,1
335,baseline_visit_arm_1,,,01,484,,,,0,4,99,Abordaje,99,Abordaje,99,Abordaje,99,Abordaje,,,,,,,,,,,,,,,,,1
336,baseline_visit_arm_1,,,01,466,,,,0,1,5,,,,,,,,,,,,,,,,,,,,,,,,1
337,baseline_visit_arm_1,,,01,467,,,,1,2,5,,5,,,,,,,,,,,,,,,,,,,,,,1
338,baseline_visit_arm_1,,,01,465,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
339,baseline_visit_arm_1,,,01,146,,,,3,3,3,,3,,3,,,,,,,,,,,,,,,,,,,,1
340,baseline_visit_arm_1,,,01,138,,,,2,2,5,,5,,,,,,,,,,,,,,,,,,,,,,1
341,baseline_visit_arm_1,,,01,454,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
342,baseline_visit_arm_1,,,01,469,,,,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,1
343,baseline_visit_arm_1,,,01,135,,,,0,4,5,,5,,5,,5,,,,,,,,,,,,,,,,,,1
344,baseline_visit_arm_1,,,01,468,,,,2,3,5,,5,,5,,,,,,,,,,,,,,,,,,,,1
345,baseline_visit_arm_1,,,01,490,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
346,baseline_visit_arm_1,,,01,133,,,,4,3,5,,5,,5,,,,,,,,,,,,,,,,,,,,1
347,baseline_visit_arm_1,,,01,119,,,,0,1,99,Enfermedad,,,,,,,,,,,,,,,,,,,,,,,1
348,baseline_visit_arm_1,,,01,130,,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,1
349,baseline_visit_arm_1,,,01,485,,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,1
350,baseline_visit_arm_1,,,01,131,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
351,baseline_visit_arm_1,,,01,486,,,,1,1,99,"Padre fallecido",,,,,,,,,,,,,,,,,,,,,,,1
352,baseline_visit_arm_1,,,01,489,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
353,baseline_visit_arm_1,,,01,488,,,,4,1,8,,,,,,,,,,,,,,,,,,,,,,,,1
354,baseline_visit_arm_1,,,01,472,,,,0,3,5,,5,,5,,,,,,,,,,,,,,,,,,,,1
355,baseline_visit_arm_1,,,01,481,,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,1
357,baseline_visit_arm_1,,,01,124,,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,1
358,baseline_visit_arm_1,,,01,120,,,,0,4,5,,5,,5,,5,,,,,,,,,,,,,,,,,,1
359,baseline_visit_arm_1,,,01,477,1,,,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,1
360,baseline_visit_arm_1,,,01,471,,,,1,5,5,,5,,5,,5,,5,,,,,,,,,,,,,,,,1
361,baseline_visit_arm_1,,,01,480,,,,6,0,,,,,,,,,,,,,,,,,,,,,,,,,1
362,baseline_visit_arm_1,,,01,132,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,1
363,baseline_visit_arm_1,,,01,478,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,1
364,baseline_visit_arm_1,,,01,178,,,,5,3,5,,5,,8,,,,,,,,,,,,,,,,,,,,1
365,baseline_visit_arm_1,,,01,507,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,1
366,baseline_visit_arm_1,,,01,512,1,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
367,baseline_visit_arm_1,,,01,179,,,,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,1
368,baseline_visit_arm_1,,,01,206,,,,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,1
369,baseline_visit_arm_1,,,01,207,,,,2,3,8,,8,,8,,,,,,,,,,,,,,,,,,,,1
370,baseline_visit_arm_1,,,01,219,,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,1
371,baseline_visit_arm_1,,,01,491,,,,0,3,8,,8,,8,,,,,,,,,,,,,,,,,,,,1
372,baseline_visit_arm_1,,,01,173,,,,3,2,3,,3,,,,,,,,,,,,,,,,,,,,,,1
373,baseline_visit_arm_1,,,01,193,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
374,baseline_visit_arm_1,,,01,197,,,,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,1
375,baseline_visit_arm_1,,,01,203,,,,1,4,3,,3,,3,,3,,,,,,,,,,,,,,,,,,1
376,baseline_visit_arm_1,,,01,202,,,,3,1,7,,,,,,,,,,,,,,,,,,,,,,,,1
377,baseline_visit_arm_1,,,01,174,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
378,baseline_visit_arm_1,,,01,192,,,,1,4,3,,3,,3,,3,,,,,,,,,,,,,,,,,,1
379,baseline_visit_arm_1,,,01,198,,,,5,1,3,,,,,,,,,,,,,,,,,,,,,,,,1
380,baseline_visit_arm_1,,,01,199,,,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,1
381,baseline_visit_arm_1,,,01,180,,,,1,2,5,,5,,,,,,,,,,,,,,,,,,,,,,1
382,baseline_visit_arm_1,,,01,183,,,,1,4,3,,3,,3,,3,,,,,,,,,,,,,,,,,,1
383,baseline_visit_arm_1,,,01,503,,,,4,3,5,,5,,5,,,,,,,,,,,,,,,,,,,,1
384,baseline_visit_arm_1,,,01,493,,,,2,4,3,,3,,3,,3,,,,,,,,,,,,,,,,,,1
385,baseline_visit_arm_1,,,01,209,,,,1,2,3,,3,,,,,,,,,,,,,,,,,,,,,,1
386,baseline_visit_arm_1,,,01,511,,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,1
387,baseline_visit_arm_1,,,01,495,,,,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,1
388,baseline_visit_arm_1,,,01,497,,,,1,2,4,,99,"No se encontro en la casa",,,,,,,,,,,,,,,,,,,,,1
389,baseline_visit_arm_1,,,01,172,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,1
390,baseline_visit_arm_1,,,01,181,,,,4,1,3,,,,,,,,,,,,,,,,,,,,,,,,1
391,baseline_visit_arm_1,,,01,494,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
392,baseline_visit_arm_1,,,01,189,,,,1,3,3,,3,,3,,,,,,,,,,,,,,,,,,,,1
393,baseline_visit_arm_1,,,01,195,,,,5,2,99,"No se encontro en la casa",99,"No se encontro en la casa",,,,,,,,,,,,,,,,,,,,,1
394,baseline_visit_arm_1,,,01,182,,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,1
395,baseline_visit_arm_1,,,01,156,,,,6,1,5,,,,,,,,,,,,,,,,,,,,,,,,1
396,baseline_visit_arm_1,,,01,141,,,,3,3,5,,11,,11,,,,,,,,,,,,,,,,,,,,1
397,baseline_visit_arm_1,,,01,155,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,1
398,baseline_visit_arm_1,,,01,210,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
399,baseline_visit_arm_1,,,01,524,,,,1,2,1,,3,,,,,,,,,,,,,,,,,,,,,,1
400,baseline_visit_arm_1,,,01,521,,,,5,1,9,,,,,,,,,,,,,,,,,,,,,,,,1
401,baseline_visit_arm_1,,,01,229,,,,2,3,5,,5,,5,,,,,,,,,,,,,,,,,,,,1
402,baseline_visit_arm_1,,,01,520,,,,2,2,5,,5,,,,,,,,,,,,,,,,,,,,,,1
403,baseline_visit_arm_1,,,01,242,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
404,baseline_visit_arm_1,,,01,461,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
405,baseline_visit_arm_1,,,01,460,,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,1
406,baseline_visit_arm_1,,,01,227,,,,3,2,1,,1,,,,,,,,,,,,,,,,,,,,,,1
407,baseline_visit_arm_1,,,01,519,,,,5,1,5,,,,,,,,,,,,,,,,,,,,,,,,1
408,baseline_visit_arm_1,,,01,226,,,,2,2,5,,5,,,,,,,,,,,,,,,,,,,,,,1
409,baseline_visit_arm_1,,,01,224,,,,3,3,4,,4,,11,,,,,,,,,,,,,,,,,,,,1
410,baseline_visit_arm_1,,,01,230,,,,6,0,,,,,,,,,,,,,,,,,,,,,,,,,1
411,baseline_visit_arm_1,,,01,221,,,,1,2,8,,8,,,,,,,,,,,,,,,,,,,,,,1
412,baseline_visit_arm_1,,,01,518,,,,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,1
413,baseline_visit_arm_1,,,01,522,,,,4,1,5,,,,,,,,,,,,,,,,,,,,,,,,1
414,baseline_visit_arm_1,,,01,509,,,,2,1,99,"No se encontro en la casa",,,,,,,,,,,,,,,,,,,,,,,1
415,baseline_visit_arm_1,,,01,510,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,1
416,baseline_visit_arm_1,,,01,231,,,,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,1
417,baseline_visit_arm_1,,,01,266,1,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,1
418,baseline_visit_arm_1,,,01,265,,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,1
419,baseline_visit_arm_1,,,01,523,,,,4,1,3,,,,,,,,,,,,,,,,,,,,,,,,1
420,baseline_visit_arm_1,,,01,538,,,,3,2,1,,1,,,,,,,,,,,,,,,,,,,,,,1
421,baseline_visit_arm_1,,,01,535,,,,0,4,5,,5,,5,,5,,,,,,,,,,,,,,,,,,1
422,baseline_visit_arm_1,,,01,528,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
423,baseline_visit_arm_1,,,01,264,,,,1,2,3,,3,,,,,,,,,,,,,,,,,,,,,,1
424,baseline_visit_arm_1,,,01,473,,,,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,1
425,baseline_visit_arm_1,,,01,499,,,,2,1,5,,,,,,,,,,,,,,,,,,,,,,,,1
426,baseline_visit_arm_1,,,01,527,,,,1,2,1,,99,"Hija menor no participo",,,,,,,,,,,,,,,,,,,,,1
427,baseline_visit_arm_1,,,01,530,,,,1,2,3,,3,,,,,,,,,,,,,,,,,,,,,,1
428,baseline_visit_arm_1,,,01,533,,,,1,3,3,,3,,9,,,,,,,,,,,,,,,,,,,,1
429,baseline_visit_arm_1,,,01,536,,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,1
430,baseline_visit_arm_1,,,01,526,,,,0,1,99,Abordaje,,,,,,,,,,,,,,,,,,,,,,,1
431,baseline_visit_arm_1,,,01,532,,,,0,2,5,,5,,,,,,,,,,,,,,,,,,,,,,1
433,baseline_visit_arm_1,,,01,241,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,1
434,baseline_visit_arm_1,,,01,205,,,,2,2,3,,3,,,,,,,,,,,,,,,,,,,,,,1
437,baseline_visit_arm_1,,,01,243,,,,1,3,3,,3,,8,,,,,,,,,,,,,,,,,,,,1
438,baseline_visit_arm_1,,,01,244,,,,2,1,5,,,,,,,,,,,,,,,,,,,,,,,,1
439,baseline_visit_arm_1,,,01,280,,,,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,1
440,baseline_visit_arm_1,,,01,279,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
441,baseline_visit_arm_1,,,01,245,,,,4,4,3,,3,,3,,3,,,,,,,,,,,,,,,,,,1
443,baseline_visit_arm_1,,,01,263,,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,1
444,baseline_visit_arm_1,,,01,257,,,,0,5,5,,5,,5,,5,,5,,,,,,,,,,,,,,,,1
445,baseline_visit_arm_1,,,01,254,,,,0,3,5,,5,,5,,,,,,,,,,,,,,,,,,,,1
446,baseline_visit_arm_1,,,01,249,,,,0,5,5,,5,,5,,5,,5,,,,,,,,,,,,,,,,1
447,baseline_visit_arm_1,,,01,545,,,,0,1,5,,,,,,,,,,,,,,,,,,,,,,,,1
448,baseline_visit_arm_1,,,01,259,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
449,baseline_visit_arm_1,,,01,258,,,,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,1
450,baseline_visit_arm_1,,,01,537,,,,1,2,5,,5,,,,,,,,,,,,,,,,,,,,,,1
452,baseline_visit_arm_1,,,01,547,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1
453,baseline_visit_arm_1,,,01,548,,,,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,1
454,baseline_visit_arm_1,,,01,543,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,1
455,baseline_visit_arm_1,,,01,552,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
456,baseline_visit_arm_1,,,01,555,,,,1,2,5,,5,,,,,,,,,,,,,,,,,,,,,,1
457,baseline_visit_arm_1,,,01,568,,,,3,2,5,,5,,,,,,,,,,,,,,,,,,,,,,1
458,baseline_visit_arm_1,,,01,214,,,,3,2,3,,2,,,,,,,,,,,,,,,,,,,,,,1
459,baseline_visit_arm_1,,,01,145,,,,6,0,,,,,,,,,,,,,,,,,,,,,,,,,1
460,baseline_visit_arm_1,,,01,500,,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,1
461,baseline_visit_arm_1,,,01,306,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
462,baseline_visit_arm_1,,,01,315,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
463,baseline_visit_arm_1,,,01,285,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
464,baseline_visit_arm_1,,,01,248,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
465,baseline_visit_arm_1,,,01,312,,,,6,0,,,,,,,,,,,,,,,,,,,,,,,,,1
466,baseline_visit_arm_1,,,01,309,,,,0,2,5,,5,,,,,,,,,,,,,,,,,,,,,,1
467,baseline_visit_arm_1,,,01,702,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,1
468,baseline_visit_arm_1,,,01,561,,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,1
469,baseline_visit_arm_1,,,01,549,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
470,baseline_visit_arm_1,,,01,544,,,,4,2,1,,1,,,,,,,,,,,,,,,,,,,,,,1
471,baseline_visit_arm_1,,,01,560,,,,3,6,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,1
472,baseline_visit_arm_1,,,01,550,,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,1
473,baseline_visit_arm_1,,,01,554,,,,0,1,99,"No quiere tomar medicamentos",,,,,,,,,,,,,,,,,,,,,,,1
474,baseline_visit_arm_1,,,01,534,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1
475,baseline_visit_arm_1,,,01,314,,,,6,0,,,,,,,,,,,,,,,,,,,,,,,,,1
476,baseline_visit_arm_1,,,01,290,,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,1
477,baseline_visit_arm_1,,,01,292,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
478,baseline_visit_arm_1,,,01,329,,,,2,6,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,1
479,baseline_visit_arm_1,,,01,559,,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,1
480,baseline_visit_arm_1,,,01,328,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,1
481,baseline_visit_arm_1,,,01,187,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,1
482,baseline_visit_arm_1,,,01,505,,,,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,1
483,baseline_visit_arm_1,,,01,569,1,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,1
484,baseline_visit_arm_1,,,01,570,1,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
486,baseline_visit_arm_1,,,01,950,,,,0,2,99,Abordaje,99,Abordaje,,,,,,,,,,,,,,,,,,,,,1
487,baseline_visit_arm_1,,,01,580,,,,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,1
488,baseline_visit_arm_1,,,01,515,,,,1,2,3,,3,,,,,,,,,,,,,,,,,,,,,,1
490,baseline_visit_arm_1,,,01,514,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,1
491,baseline_visit_arm_1,,,01,297,,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,1
492,baseline_visit_arm_1,,,01,551,,,,0,6,5,,5,,5,,5,,5,,5,,,,,,,,,,,,,,1
493,baseline_visit_arm_1,,,01,159,,,,0,2,5,,5,,,,,,,,,,,,,,,,,,,,,,1
494,baseline_visit_arm_1,,,01,562,,,,0,1,99,Enfermedad,,,,,,,,,,,,,,,,,,,,,,,1
495,baseline_visit_arm_1,,,01,581,,,,7,0,,,,,,,,,,,,,,,,,,,,,,,,,1
496,baseline_visit_arm_1,,,01,558,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
497,baseline_visit_arm_1,,,01,578,,,,0,1,99,Abordaje,,,,,,,,,,,,,,,,,,,,,,,1
498,baseline_visit_arm_1,,,01,579,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,1
499,baseline_visit_arm_1,,,01,176,,,,5,3,1,,1,,1,,,,,,,,,,,,,,,,,,,,1
500,baseline_visit_arm_1,,,01,201,,,,1,4,3,,3,,3,,3,,,,,,,,,,,,,,,,,,1
501,baseline_visit_arm_1,,,01,331,1,,,4,7,,,,,,,,,,,,,,,,,,,,,,,,,1
502,baseline_visit_arm_1,,,01,574,,,,1,2,1,,1,,,,,,,,,,,,,,,,,,,,,,1
503,baseline_visit_arm_1,,,01,587,,,,1,2,3,,3,,,,,,,,,,,,,,,,,,,,,,1
504,baseline_visit_arm_1,,,01,589,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
505,baseline_visit_arm_1,,,01,588,,,,5,2,3,,3,,,,,,,,,,,,,,,,,,,,,,1
506,baseline_visit_arm_1,,,01,584,,,,1,5,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,1
507,baseline_visit_arm_1,,,01,295,,,,0,1,5,,,,,,,,,,,,,,,,,,,,,,,,1
508,baseline_visit_arm_1,,,01,299,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,1
511,baseline_visit_arm_1,,,01,516,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
512,baseline_visit_arm_1,,,01,106,,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,1
513,baseline_visit_arm_1,,,01,650,,,,2,3,3,,3,,3,,,,,,,,,,,,,,,,,,,,1
514,baseline_visit_arm_1,,,01,117,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,1
516,baseline_visit_arm_1,,,01,144,,,,0,1,5,,,,,,,,,,,,,,,,,,,,,,,,1
517,baseline_visit_arm_1,,,01,459,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,1
518,baseline_visit_arm_1,,,01,476,,,,1,3,3,,3,,3,,,,,,,,,,,,,,,,,,,,1
519,baseline_visit_arm_1,,,01,171,,,,1,1,99,"Presion alta",,,,,,,,,,,,,,,,,,,,,,,1
520,baseline_visit_arm_1,,,01,498,,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,1
521,baseline_visit_arm_1,,,01,501,,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,1
522,baseline_visit_arm_1,,,01,211,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1
523,baseline_visit_arm_1,,,01,513,,,,1,2,3,,3,,,,,,,,,,,,,,,,,,,,,,1
524,baseline_visit_arm_1,,,01,267,,,,2,3,99,"No se encontro en la casa",3,,3,,,,,,,,,,,,,,,,,,,,1
526,baseline_visit_arm_1,,,01,492,,,,0,3,5,,3,,9,,,,,,,,,,,,,,,,,,,,1
527,baseline_visit_arm_1,,,01,576,,,,6,0,,,,,,,,,,,,,,,,,,,,,,,,,1
528,baseline_visit_arm_1,,,01,651,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1
530,baseline_visit_arm_1,,,01,134,,,,0,7,5,,5,,5,,5,,5,,5,,5,,,,,,,,,,,,1
531,baseline_visit_arm_1,,,01,185,,,,0,5,5,,5,,5,,5,,5,,,,,,,,,,,,,,,,1
532,baseline_visit_arm_1,,,01,504,,,,0,5,99,Abordaje,99,Abordaje,99,Abordaje,99,Abordaje,99,Abordaje,,,,,,,,,,,,,,,1
533,baseline_visit_arm_1,,,01,525,,,,0,1,99,Abordaje,,,,,,,,,,,,,,,,,,,,,,,1
534,baseline_visit_arm_1,,,01,218,1,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,1
535,baseline_visit_arm_1,,,01,225,,,,0,3,5,,5,,5,,,,,,,,,,,,,,,,,,,,1
536,baseline_visit_arm_1,,,01,223,,,,0,1,5,,,,,,,,,,,,,,,,,,,,,,,,1
537,baseline_visit_arm_1,,,01,235,,,,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,1
538,baseline_visit_arm_1,,,01,701,,,,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,1
539,baseline_visit_arm_1,,,01,246,,,,0,4,5,,5,,5,,5,,,,,,,,,,,,,,,,,,1
540,baseline_visit_arm_1,,,01,250,,,,0,1,5,,,,,,,,,,,,,,,,,,,,,,,,1
541,baseline_visit_arm_1,,,01,652,,,,0,4,8,,8,,8,,8,,,,,,,,,,,,,,,,,,1
542,baseline_visit_arm_1,,,01,330,,,,0,1,5,,,,,,,,,,,,,,,,,,,,,,,,1
